ID,Site Number,Site location,Cluster,Site Acronym,month/date,Arsenic (ug/L),Perchlorate (ug/L)
2617,R17,Deer Valley WTP treated water,srp,deer valley-treated,3/1/10,,
2618,R18,South Canal at Val Vista WTP,srp,s canal @ val vista,3/1/10,5.1,
2619,R19,Val Vista WTP treated water,srp,val vista-treated,3/1/10,0.5,
2620,R19,Val Vista WTP treated water-West,srp,val vista-treated-West,3/1/10,2.6,
2621,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,3/1/10,5.2,
2622,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,3/1/10,5.1,
2623,R25,verde river at beeline highway,verde,verde @ beeline,3/1/10,6.5,
2624,Hwy 87,AZ Canal at Highway 87,srp,az canal @ hwy 87,3/1/10,5,
2625,Pima,AZ Canal at Pima Rd.,srp,az canal @ pima,3/1/10,5.1,
2626,UH In,Union Hills Inlet,cap,Union Hills Inlet,3/1/10,1.7,
2627,UH Out,Union Hills Treated Water,cap,Union Hills Outlet,3/1/10,0,
2628,NP In,Cross-Cut Canal - Inlet to Tempe's North Plant,tempe,North plant inlet,3/1/10,,
2629,NP Out,Tempe's North Plant treated water,tempe,north plant outlet,3/1/10,,
2630,SOCA,South Canal below CAP Cross-conect,SRP,South canal below CAP,3/1/10,,
2631,HTC,Head of the Tempe Canal,tempe,head of tempe canal,3/1/10,4.7,
2632,SPT In,Tempe Canal - Inlet to Tempe's South Plant,tempe,SPT In,3/1/10,5,
2633,SPT Out,Tempe's South Plant treated water,tempe,SPT Out,3/1/10,0.3,
2634,Glen In,Glen In,srp,Glen In,3/1/10,4.8,
2635,Glen Out,Glendale WTP Outlet,srp,Glen Out,3/1/10,,
2636,Green In,Greenway WTP Inlet,srp,Green In,3/1/10,,
2637,Green Out,Greenway WTP Outlet,srp,Green Out,3/1/10,,
2638,R2A,Lake Pleasant integrated sample,cap,pleasant-epi,3/1/10,2.7,
2639,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,3/1/10,2.7,
2640,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,3/1/10,7.2,
2641,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,3/1/10,7.2,
2642,R9A,Saguaro Lake near inlet,salt,saguaro-epi,3/1/10,3.7,
2643,R9A-Dup,Saguaro Lake near inlet,,saguaro-epi dup,3/1/10,3.8,
2644,R9B,Saguaro Lake near inlet,salt,saguaro-hypo,3/1/10,3.3,
2645,R20,Verde River at Tangle,verde,verde abv horseshoe,3/1/10,7.3,
2646,Havasu 1,Havasu lake Sample,,Havasu 1,3/1/10,4,
2647,R3,Waddell Canal,cap,waddell canal,4/5/10,2.4,
2648,R10,Salt River below Saguaro (Blue Point Bridge),salt,salt blw saguaro,4/5/10,3.1,
2649,R11,CAP Canal at Cross-connect,cap,cap @ x con,4/5/10,,
2650,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,4/5/10,4.8,
2651,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,4/5/10,4.8,
2652,R14,AZ Canal - Inlet to Squaw Peak WTP,srp,az canal @ squaw peak,4/5/10,5,
2653,R15,Squaw Peak WTP treated water,srp,squaw peak-treated,4/5/10,0,
2654,R16,AZ Canal - Inlet to Deer Valley WTP,srp,az canal @ deer valley,4/5/10,5.3,
2655,R17,Deer Valley WTP treated water,srp,deer valley-treated,4/5/10,,
2656,R18,South Canal at Val Vista WTP,srp,s canal @ val vista,4/5/10,4.6,
2657,R19,Val Vista WTP treated water,srp,val vista-treated,4/5/10,,
2658,R19,Val Vista WTP treated water-West,srp,val vista-treated-West,4/5/10,0,
2659,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,4/5/10,5.2,
2660,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,4/5/10,5,
2661,R25,verde river at beeline highway,verde,verde @ beeline,4/5/10,7.1,
2662,Hwy 87,AZ Canal at Highway 87,srp,az canal @ hwy 87,4/5/10,4.9,
2663,Pima,AZ Canal at Pima Rd.,srp,az canal @ pima,4/5/10,5.2,
2664,UH In,Union Hills Inlet,cap,Union Hills Inlet,4/5/10,2,
2665,UH Out,Union Hills Treated Water,cap,Union Hills Outlet,4/5/10,0,
2666,NP In,Cross-Cut Canal - Inlet to Tempe's North Plant,tempe,North plant inlet,4/5/10,,
2667,NP Out,Tempe's North Plant treated water,tempe,north plant outlet,4/5/10,,
2668,SOCA,South Canal below CAP Cross-conect,SRP,South canal below CAP,4/5/10,4.7,
2669,HTC,Head of the Tempe Canal,tempe,head of tempe canal,4/5/10,4.3,
2670,SPT In,Tempe Canal - Inlet to Tempe's South Plant,tempe,SPT In,4/5/10,4.8,
2671,SPT Out,Tempe's South Plant treated water,tempe,SPT Out,4/5/10,0.5,
2672,Glen In,Glen In,srp,Glen In,4/5/10,5.4,
2673,Glen Out,Glendale WTP Outlet,srp,Glen Out,4/5/10,1.7,
2674,Green In,Greenway WTP Inlet,srp,Green In,4/5/10,5,
2675,Green Out,Greenway WTP Outlet,srp,Green Out,4/5/10,0.7,
2676,R2A,Lake Pleasant integrated sample,cap,pleasant-epi,4/5/10,2.8,
2677,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,4/5/10,2.9,
2678,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,4/5/10,6.6,
2679,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,4/5/10,6.5,
2680,R9A,Saguaro Lake near inlet,salt,saguaro-epi,4/5/10,3.3,
2681,R9A-Dup,Saguaro Lake near inlet,,saguaro-epi dup,4/5/10,2.9,
2682,R9B,Saguaro Lake near inlet,salt,saguaro-hypo,4/5/10,3.1,
2683,R20,Verde River at Tangle,verde,verde abv horseshoe,4/5/10,,
2684,Havasu 1,Havasu lake Sample,,Havasu 1,4/5/10,2.6,
2685,R3,Waddell Canal,cap,waddell canal,5/3/10,1.7,
2686,R10,Salt River below Saguaro (Blue Point Bridge),salt,salt blw saguaro,5/3/10,2.6,
2687,R11,CAP Canal at Cross-connect,cap,cap @ x con,5/3/10,,
2688,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,5/3/10,3,
2689,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,5/3/10,3.2,
2690,R14,AZ Canal - Inlet to Squaw Peak WTP,srp,az canal @ squaw peak,5/3/10,,
2691,R15,Squaw Peak WTP treated water,srp,squaw peak-treated,5/3/10,,
2692,R16,AZ Canal - Inlet to Deer Valley WTP,srp,az canal @ deer valley,5/3/10,3.6,
2693,R17,Deer Valley WTP treated water,srp,deer valley-treated,5/3/10,,
2694,R18,South Canal at Val Vista WTP,srp,s canal @ val vista,5/3/10,,
2695,R19,Val Vista WTP treated water,srp,val vista-treated,5/3/10,,
2696,R19,Val Vista WTP treated water-West,srp,val vista-treated-West,5/3/10,,
2697,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,5/3/10,,
2698,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,5/3/10,3.2,
2699,R25,verde river at beeline highway,verde,verde @ beeline,5/3/10,,
2700,Hwy 87,AZ Canal at Highway 87,srp,az canal @ hwy 87,5/3/10,3.1,
2701,Pima,AZ Canal at Pima Rd.,srp,az canal @ pima,5/3/10,3.4,
2702,UH In,Union Hills Inlet,cap,Union Hills Inlet,5/3/10,1.5,
2703,UH Out,Union Hills Treated Water,cap,Union Hills Outlet,5/3/10,0.1,
2704,NP In,Cross-Cut Canal - Inlet to Tempe's North Plant,tempe,North plant inlet,5/3/10,3,
2705,NP Out,Tempe's North Plant treated water,tempe,north plant outlet,5/3/10,1.5,
2706,SOCA,South Canal below CAP Cross-conect,SRP,South canal below CAP,5/3/10,3.4,
2707,HTC,Head of the Tempe Canal,tempe,head of tempe canal,5/3/10,3.3,
2708,SPT In,Tempe Canal - Inlet to Tempe's South Plant,tempe,SPT In,5/3/10,3.1,
2709,SPT Out,Tempe's South Plant treated water,tempe,SPT Out,5/3/10,0.8,
2710,Glen In,Glen In,srp,Glen In,5/3/10,3.6,
2711,Glen Out,Glendale WTP Outlet,srp,Glen Out,5/3/10,1.2,
2712,Green In,Greenway WTP Inlet,srp,Green In,5/3/10,3.8,
2713,Green Out,Greenway WTP Outlet,srp,Green Out,5/3/10,1.3,
2714,R2A,Lake Pleasant integrated sample,cap,pleasant-epi,5/3/10,2,
2715,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,5/3/10,2.9,
2716,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,5/3/10,6.7,
2717,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,5/3/10,6.3,
2718,R9A,Saguaro Lake near inlet,salt,saguaro-epi,5/3/10,2.4,
2719,R9A-Dup,Saguaro Lake near inlet,,saguaro-epi dup,5/3/10,2.3,
2720,R9B,Saguaro Lake near inlet,salt,saguaro-hypo,5/3/10,2.3,
2721,R20,Verde River at Tangle,verde,verde abv horseshoe,5/3/10,,
2722,Havasu 1,Havasu lake Sample,,Havasu 1,5/3/10,1.4,
2723,R3,Waddell Canal,cap,waddell canal,5/28/10,1.3,
2724,R10,Salt River below Saguaro (Blue Point Bridge),salt,salt blw saguaro,5/28/10,2.6,
2725,R11,CAP Canal at Cross-connect,cap,cap @ x con,5/28/10,,
2726,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,5/28/10,,
2727,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,5/28/10,3.4,
2728,R14,AZ Canal - Inlet to Squaw Peak WTP,srp,az canal @ squaw peak,5/28/10,3.3,
2729,R15,Squaw Peak WTP treated water,srp,squaw peak-treated,5/28/10,0.8,
2730,R16,AZ Canal - Inlet to Deer Valley WTP,srp,az canal @ deer valley,5/28/10,3.3,
2731,R17,Deer Valley WTP treated water,srp,deer valley-treated,5/28/10,0.5,
2732,R18,South Canal at Val Vista WTP,srp,s canal @ val vista,5/28/10,2.7,
2733,R19,Val Vista WTP treated water,srp,val vista-treated,5/28/10,0.7,
2734,R19,Val Vista WTP treated water-West,srp,val vista-treated-West,5/28/10,0.3,
2735,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,5/28/10,3.2,
2736,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,5/28/10,3.1,
2737,R25,verde river at beeline highway,verde,verde @ beeline,5/28/10,,
2738,Hwy 87,AZ Canal at Highway 87,srp,az canal @ hwy 87,5/28/10,2.9,
2739,Pima,AZ Canal at Pima Rd.,srp,az canal @ pima,5/28/10,2.6,
2740,UH In,Union Hills Inlet,cap,Union Hills Inlet,5/28/10,1.2,
2741,UH Out,Union Hills Treated Water,cap,Union Hills Outlet,5/28/10,0,
2742,NP In,Cross-Cut Canal - Inlet to Tempe's North Plant,tempe,North plant inlet,5/28/10,3.3,
2743,NP Out,Tempe's North Plant treated water,tempe,north plant outlet,5/28/10,1.2,
2744,SOCA,South Canal below CAP Cross-conect,SRP,South canal below CAP,5/28/10,3.4,
2745,HTC,Head of the Tempe Canal,tempe,head of tempe canal,5/28/10,2.6,
2746,SPT In,Tempe Canal - Inlet to Tempe's South Plant,tempe,SPT In,5/28/10,3,
2747,SPT Out,Tempe's South Plant treated water,tempe,SPT Out,5/28/10,1.2,
2748,Glen In,Glen In,srp,Glen In,5/28/10,3.5,
2749,Glen Out,Glendale WTP Outlet,srp,Glen Out,5/28/10,1.2,
2750,Green In,Greenway WTP Inlet,srp,Green In,5/28/10,3.4,
2751,Green Out,Greenway WTP Outlet,srp,Green Out,5/28/10,0.7,
2752,R2A,Lake Pleasant integrated sample,cap,pleasant-epi,5/28/10,2.7,
2753,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,5/28/10,2.8,
2754,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,5/28/10,5.7,
2755,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,5/28/10,6.4,
2756,R9A,Saguaro Lake near inlet,salt,saguaro-epi,5/28/10,2.7,
2757,R9A-Dup,Saguaro Lake near inlet,,saguaro-epi dup,5/28/10,2.6,
2758,R9B,Saguaro Lake near inlet,salt,saguaro-hypo,5/28/10,2.4,
2759,R20,Verde River at Tangle,verde,verde abv horseshoe,5/28/10,17.8,
2760,Havasu 1,Havasu lake Sample,,Havasu 1,5/28/10,,
2761,R3,Waddell Canal,cap,waddell canal,7/1/10,2.2,
2762,R10,Salt River below Saguaro (Blue Point Bridge),salt,salt blw saguaro,7/1/10,3.1,
2763,R11,CAP Canal at Cross-connect,cap,cap @ x con,7/1/10,,
2764,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,7/1/10,,
2765,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,7/1/10,4.3,
2766,R14,AZ Canal - Inlet to Squaw Peak WTP,srp,az canal @ squaw peak,7/1/10,4.7,
2767,R15,Squaw Peak WTP treated water,srp,squaw peak-treated,7/1/10,0.8,
2768,R16,AZ Canal - Inlet to Deer Valley WTP,srp,az canal @ deer valley,7/1/10,3.9,
2769,R17,Deer Valley WTP treated water,srp,deer valley-treated,7/1/10,0.4,
2770,R18,South Canal at Val Vista WTP,srp,s canal @ val vista,7/1/10,4.4,
2771,R19,Val Vista WTP treated water,srp,val vista-treated,7/1/10,0.7,
2772,R19,Val Vista WTP treated water-West,srp,val vista-treated-West,7/1/10,0.3,
2773,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,7/1/10,4.3,
2774,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,7/1/10,4.8,
2775,R25,verde river at beeline highway,verde,verde @ beeline,7/1/10,5.7,
2776,Hwy 87,AZ Canal at Highway 87,srp,az canal @ hwy 87,7/1/10,4.1,
2777,Pima,AZ Canal at Pima Rd.,srp,az canal @ pima,7/1/10,,
2778,UH In,Union Hills Inlet,cap,Union Hills Inlet,7/1/10,,
2779,UH Out,Union Hills Treated Water,cap,Union Hills Outlet,7/1/10,,
2780,NP In,Cross-Cut Canal - Inlet to Tempe's North Plant,tempe,North plant inlet,7/1/10,4.7,
2781,NP Out,Tempe's North Plant treated water,tempe,north plant outlet,7/1/10,1.7,
2782,SOCA,South Canal below CAP Cross-conect,SRP,South canal below CAP,7/1/10,4.3,
2783,HTC,Head of the Tempe Canal,tempe,head of tempe canal,7/1/10,4.1,
2784,SPT In,Tempe Canal - Inlet to Tempe's South Plant,tempe,SPT In,7/1/10,4.2,
2785,SPT Out,Tempe's South Plant treated water,tempe,SPT Out,7/1/10,2.6,
2786,Glen In,Glen In,srp,Glen In,7/1/10,3.8,
2787,Glen Out,Glendale WTP Outlet,srp,Glen Out,7/1/10,1.5,
2788,Green In,Greenway WTP Inlet,srp,Green In,7/1/10,4.2,
2789,Green Out,Greenway WTP Outlet,srp,Green Out,7/1/10,2.4,
2790,R2A,Lake Pleasant integrated sample,cap,pleasant-epi,7/1/10,3,
2791,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,7/1/10,2.3,
2792,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,7/1/10,6.4,
2793,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,7/1/10,5.1,
2794,R9A,Saguaro Lake near inlet,salt,saguaro-epi,7/1/10,3.1,
2795,R9A-Dup,Saguaro Lake near inlet,,saguaro-epi dup,7/1/10,3.5,
2796,R9B,Saguaro Lake near inlet,salt,saguaro-hypo,7/1/10,3,
2797,R20,Verde River at Tangle,verde,verde abv horseshoe,7/1/10,21.8,
2798,Havasu 1,Havasu lake Sample,,Havasu 1,7/1/10,,
2799,R3,Waddell Canal,cap,waddell canal,8/1/10,2.2,
2800,R10,Salt River below Saguaro (Blue Point Bridge),salt,salt blw saguaro,8/1/10,2.8,
2801,R11,CAP Canal at Cross-connect,cap,cap @ x con,8/1/10,,
2802,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,8/1/10,,
2803,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,8/1/10,4.1,
2804,R14,AZ Canal - Inlet to Squaw Peak WTP,srp,az canal @ squaw peak,8/1/10,4.8,
2805,R15,Squaw Peak WTP treated water,srp,squaw peak-treated,8/1/10,1.4,
2806,R16,AZ Canal - Inlet to Deer Valley WTP,srp,az canal @ deer valley,8/1/10,,
2807,R17,Deer Valley WTP treated water,srp,deer valley-treated,8/1/10,,
2808,R18,South Canal at Val Vista WTP,srp,s canal @ val vista,8/1/10,,
2809,R19,Val Vista WTP treated water,srp,val vista-treated,8/1/10,,
2810,R19,Val Vista WTP treated water-West,srp,val vista-treated-West,8/1/10,,
2811,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,8/1/10,,
2812,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,8/1/10,,
2813,R25,verde river at beeline highway,verde,verde @ beeline,8/1/10,6,
2814,Hwy 87,AZ Canal at Highway 87,srp,az canal @ hwy 87,8/1/10,,
2815,Pima,AZ Canal at Pima Rd.,srp,az canal @ pima,8/1/10,,
2816,UH In,Union Hills Inlet,cap,Union Hills Inlet,8/1/10,,
2817,UH Out,Union Hills Treated Water,cap,Union Hills Outlet,8/1/10,,
2818,NP In,Cross-Cut Canal - Inlet to Tempe's North Plant,tempe,North plant inlet,8/1/10,4.9,
2819,NP Out,Tempe's North Plant treated water,tempe,north plant outlet,8/1/10,1.6,
2820,SOCA,South Canal below CAP Cross-conect,SRP,South canal below CAP,8/1/10,2.8,
2821,HTC,Head of the Tempe Canal,tempe,head of tempe canal,8/1/10,,
2822,SPT In,Tempe Canal - Inlet to Tempe's South Plant,tempe,SPT In,8/1/10,,
2823,SPT Out,Tempe's South Plant treated water,tempe,SPT Out,8/1/10,,
2824,Glen In,Glen In,srp,Glen In,8/1/10,4.9,
2825,Glen Out,Glendale WTP Outlet,srp,Glen Out,8/1/10,2.4,
2826,Green In,Greenway WTP Inlet,srp,Green In,8/1/10,,
2827,Green Out,Greenway WTP Outlet,srp,Green Out,8/1/10,,
2828,R2A,Lake Pleasant integrated sample,cap,pleasant-epi,8/1/10,2.3,
2829,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,8/1/10,2.7,
2830,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,8/1/10,5.2,
2831,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,8/1/10,4.4,
2832,R9A,Saguaro Lake near inlet,salt,saguaro-epi,8/1/10,3.2,
2833,R9A-Dup,Saguaro Lake near inlet,,saguaro-epi dup,8/1/10,3.4,
2834,R9B,Saguaro Lake near inlet,salt,saguaro-hypo,8/1/10,,
2835,R20,Verde River at Tangle,verde,verde abv horseshoe,8/1/10,21.4,
2836,Havasu 1,Havasu lake Sample,,Havasu 1,8/1/10,4.3,
2837,R3,Waddell Canal,cap,waddell canal,9/1/10,2.3,
2838,R10,Salt River below Saguaro (Blue Point Bridge),salt,salt blw saguaro,9/1/10,2.8,
2839,R11,CAP Canal at Cross-connect,cap,cap @ x con,9/1/10,,
2840,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,9/1/10,,
2841,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,9/1/10,3.1,
2842,R14,AZ Canal - Inlet to Squaw Peak WTP,srp,az canal @ squaw peak,9/1/10,4.7,
2843,R15,Squaw Peak WTP treated water,srp,squaw peak-treated,9/1/10,1.8,
2844,R16,AZ Canal - Inlet to Deer Valley WTP,srp,az canal @ deer valley,9/1/10,4.9,
2845,R17,Deer Valley WTP treated water,srp,deer valley-treated,9/1/10,0.4,
2846,R18,South Canal at Val Vista WTP,srp,s canal @ val vista,9/1/10,4.8,
2847,R19,Val Vista WTP treated water,srp,val vista-treated,9/1/10,0.6,
2848,R19,Val Vista WTP treated water-West,srp,val vista-treated-West,9/1/10,0.4,
2849,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,9/1/10,5.5,
2850,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,9/1/10,5.7,
2851,R25,verde river at beeline highway,verde,verde @ beeline,9/1/10,4.1,
2852,Hwy 87,AZ Canal at Highway 87,srp,az canal @ hwy 87,9/1/10,5.7,
2853,Pima,AZ Canal at Pima Rd.,srp,az canal @ pima,9/1/10,,
2854,UH In,Union Hills Inlet,cap,Union Hills Inlet,9/1/10,,
2855,UH Out,Union Hills Treated Water,cap,Union Hills Outlet,9/1/10,0,
2856,NP In,Cross-Cut Canal - Inlet to Tempe's North Plant,tempe,North plant inlet,9/1/10,4.5,
2857,NP Out,Tempe's North Plant treated water,tempe,north plant outlet,9/1/10,2.6,
2858,SOCA,South Canal below CAP Cross-conect,SRP,South canal below CAP,9/1/10,5.4,
2859,HTC,Head of the Tempe Canal,tempe,head of tempe canal,9/1/10,5.5,
2860,SPT In,Tempe Canal - Inlet to Tempe's South Plant,tempe,SPT In,9/1/10,5,
2861,SPT Out,Tempe's South Plant treated water,tempe,SPT Out,9/1/10,2.5,
2862,Glen In,Glen In,srp,Glen In,9/1/10,,
2863,Glen Out,Glendale WTP Outlet,srp,Glen Out,9/1/10,,
2864,Green In,Greenway WTP Inlet,srp,Green In,9/1/10,3.1,
2865,Green Out,Greenway WTP Outlet,srp,Green Out,9/1/10,2.6,
2866,R2A,Lake Pleasant integrated sample,cap,pleasant-epi,9/1/10,3,
2867,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,9/1/10,3.4,
2868,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,9/1/10,6.1,
2869,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,9/1/10,9,
2870,R9A,Saguaro Lake near inlet,salt,saguaro-epi,9/1/10,7.7,
2871,R9A-Dup,Saguaro Lake near inlet,,saguaro-epi dup,9/1/10,3.4,
2872,R9B,Saguaro Lake near inlet,salt,saguaro-hypo,9/1/10,,
2873,R20,Verde River at Tangle,verde,verde abv horseshoe,9/1/10,22.2,
2874,Havasu 1,Havasu lake Sample,,Havasu 1,9/1/10,2.1,
2875,R3,Waddell Canal,cap,waddell canal,10/1/10,1.9,
2876,R10,Salt River below Saguaro (Blue Point Bridge),salt,salt blw saguaro,10/1/10,3.4,
2877,R11,CAP Canal at Cross-connect,cap,cap @ x con,10/1/10,,
2878,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,10/1/10,4.1,
2879,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,10/1/10,4,
2880,R14,AZ Canal - Inlet to Squaw Peak WTP,srp,az canal @ squaw peak,10/1/10,,
2881,R15,Squaw Peak WTP treated water,srp,squaw peak-treated,10/1/10,,
2882,R16,AZ Canal - Inlet to Deer Valley WTP,srp,az canal @ deer valley,10/1/10,,
2883,R17,Deer Valley WTP treated water,srp,deer valley-treated,10/1/10,,
2884,R18,South Canal at Val Vista WTP,srp,s canal @ val vista,10/1/10,,
2885,R19,Val Vista WTP treated water,srp,val vista-treated,10/1/10,,
2886,R19,Val Vista WTP treated water-West,srp,val vista-treated-West,10/1/10,,
2887,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,10/1/10,4.1,
2888,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,10/1/10,4.3,
2889,R25,verde river at beeline highway,verde,verde @ beeline,10/1/10,9.7,
2890,Hwy 87,AZ Canal at Highway 87,srp,az canal @ hwy 87,10/1/10,4.1,
2891,Pima,AZ Canal at Pima Rd.,srp,az canal @ pima,10/1/10,,
2892,UH In,Union Hills Inlet,cap,Union Hills Inlet,10/1/10,2.1,
2893,UH Out,Union Hills Treated Water,cap,Union Hills Outlet,10/1/10,0.2,
2894,NP In,Cross-Cut Canal - Inlet to Tempe's North Plant,tempe,North plant inlet,10/1/10,4.3,
2895,NP Out,Tempe's North Plant treated water,tempe,north plant outlet,10/1/10,1.7,
2896,SOCA,South Canal below CAP Cross-conect,SRP,South canal below CAP,10/1/10,4,
2897,HTC,Head of the Tempe Canal,tempe,head of tempe canal,10/1/10,,
2898,SPT In,Tempe Canal - Inlet to Tempe's South Plant,tempe,SPT In,10/1/10,4.6,
2899,SPT Out,Tempe's South Plant treated water,tempe,SPT Out,10/1/10,1.1,
2900,Glen In,Glen In,srp,Glen In,10/1/10,1.4,
2901,Glen Out,Glendale WTP Outlet,srp,Glen Out,10/1/10,1.8,
2902,Green In,Greenway WTP Inlet,srp,Green In,10/1/10,4.5,
2903,Green Out,Greenway WTP Outlet,srp,Green Out,10/1/10,2.8,
2904,R2A,Lake Pleasant integrated sample,cap,pleasant-epi,10/1/10,3.7,
2905,R2B,Lake Pleasant integrated sample,cap,pleasant-hypo,10/1/10,3.4,
2906,R6A,Bartlett Reservoir near outlet,verde,bartlett-epi,10/1/10,11.4,
2907,R6B,Bartlett Reservoir near outlet,verde,bartlett-hypo,10/1/10,11.8,
2908,R9A,Saguaro Lake near inlet,salt,saguaro-epi,10/1/10,3.8,
2909,R9A-Dup,Saguaro Lake near inlet,,saguaro-epi dup,10/1/10,3.7,
2910,R9B,Saguaro Lake near inlet,salt,saguaro-hypo,10/1/10,3.8,
2911,R20,Verde River at Tangle,verde,verde abv horseshoe,10/1/10,19.2,
2912,Havasu 1,Havasu lake Sample,,Havasu 1,10/1/10,2.2,
2913,R3,Waddell Canal,cap,waddell canal,11/1/10,1.8,
2914,R10,Salt River below Saguaro (Blue Point Bridge),salt,salt blw saguaro,11/1/10,3.1,
2915,R11,CAP Canal at Cross-connect,cap,cap @ x con,11/1/10,,
2916,R12,AZ Canal above CAP Cross-connect,srp,az canal inflow,11/1/10,3.7,
2917,R13,AZ Canal below CAP Cross-connect,srp,az canal blw cap,11/1/10,3.6,
2918,R14,AZ Canal - Inlet to Squaw Peak WTP,srp,az canal @ squaw peak,11/1/10,,
2919,R15,Squaw Peak WTP treated water,srp,squaw peak-treated,11/1/10,,
2920,R16,AZ Canal - Inlet to Deer Valley WTP,srp,az canal @ deer valley,11/1/10,,
2921,R17,Deer Valley WTP treated water,srp,deer valley-treated,11/1/10,,
2922,R18,South Canal at Val Vista WTP,srp,s canal @ val vista,11/1/10,,
2923,R19,Val Vista WTP treated water,srp,val vista-treated,11/1/10,,
2924,R19,Val Vista WTP treated water-West,srp,val vista-treated-West,11/1/10,,
2925,R21,AZ Canal at Central Av.,srp,az canal @ central ave.,11/1/10,4,
2926,R22,AZ Canal - 56th St. (Alma School Road),srp,az canal @ 56th st.,11/1/10,4.1,
2927,R25,verde river at beeline highway,verde,verde @ beeline,11/1/10,8.8,
2928,Hwy 87,AZ Canal at Highway 87,srp,az canal @ hwy 87,11/1/10,4.1,
2929,Pima,AZ Canal at Pima Rd.,srp,az canal @ pima,11/1/10,,
